1412 bin15pinR1C16,pinR2C15,pinR2C16,pinR3C16,pinR3C17,pinR4C16,pinR4C16,pinR5C17,pinR6C16,pinR7C16,pinR8C15,pinR8C14,pinR9C15,pinR10C15,pinSep14,pinSep15,
1246 bin13pinR1C14,pinR1C13,pinR2C13,pinR2C13,pinR3C13,pinR5C14,pinR4C13,pinR6C13,pinR7C13,pinR8C12,pinR8C11,pinR7C11,pinR9C11,pinR11C12,
1057 bin14pinR1C12,pinR1C11,pinR2C11,pinR4C10,pinR3C11,pinR6C11,pinR5C11,pinR7C11,pinR10C12,pinR9C13,pinR9C13,pinR10C12,
1340 bin14pinR1C15,pinR1C15,pinR2C15,pinR4C14,pinR4C13,pinR6C14,pinR7C15,pinR8C15,pinR8C14,pinR10C14,pinR11C14,pinR10C14,pinR11C14,pinSep14,sep,
171 bin1pinR1C2,pinR1C2,pinR3C3,pinR3C3,pinR4C2,pinR4C2,pinR5C3,pinR5C3,pinR6C2,pinR8C3,pinR7C3,pinR9C3,pinR11C2,wallsep,
1180 bin8pinR1C13,pinR2C13,pinR1C13,pinR2C12,pinR3C13,pinR4C13,pinR3C13,pinR4C12,pinR5C13,pinR6C12,pinR6C11,pinR8C11,pinR8C11,pinR9C11,pinR10C10,pinR10C10,pinSep9,pinSep8,sep,
621 bin7pinR1C7,pinR1C7,pinR2C7,pinR4C6,pinR4C5,pinR6C6,pinR5C7,pinR7C7,pinR7C8,pinR8C7,pinR8C7,pinR8C7,pinR8C7,pinR9C8,pinR10C7,pinR11C7,pinR10C7,pinSep7,
1310 bin18pinR2C14,pinR2C15,pinR3C15,pinR6C16,pinR5C16,pinR6C16,pinR7C16,pinR7C17,pinR9C17,pinR8C16,pinR9C16,pinR10C16,
773 bin11pinR2C8,pinR5C10,pinR4C10,pinR6C10,pinR6C10,pinR8C11,pinR7C12,pinR9C12,pinR11C11,pinR11C10,pinR11C11,
1019 bin11pinR2C11,pinR1C11,pinR4C10,pinR5C10,pinR4C10,pinR6C10,pinR5C10,pinR4C11,pinR5C11,pinR6C12,pinR7C12,pinR9C14,pinR9C13,pinR8C13,pinR7C13,pinR8C13,pinR7C14,pinR6C14,pinR7C14,pinR6C13,pinR7C14,pinR6C12,pinR7C13,pinR8C12,pinR7C13,pinR9C13,pinR10C12,pinR10C13,pinR10C12,pinSep12,pinSep11,sep,pinSep10,
230 bin1pinR2C2,pinR2C3,pinR6C1,pinR7C1,wall,pinR11C1,wallsep,pinR11C1,
126 bin4pinR2C1,pinR2C1,pinR1C2,pinR1C3,pinR2C4,pinR1C4,pinR2C4,pinR2C3,pinR1C4,pinR3C4,pinR2C3,pinR3C4,pinR3C3,pinR5C3,pinR3C3,pinR5C3,pinR6C2,pinR5C2,pinR6C2,pinR7C2,pinR7C2,pinR6C1,pinR5C2,pinR4C2,pinR2C2,pinR4C2,pinR2C2,pinR4C2,pinR5C2,pinR5C3,pinR4C1,pinR4C1,pinR5C2,pinR6C2,pinR8C1,wall,pinR7C1,pinR9C1,wall,wallsep,pinSep1,pinSep2,
1725 bin19wall,pinR3C19,wall,pinR4C18,pinR5C19,wall,pinR5C19,pinR6C18,pinR5C18,pinR8C17,pinR10C18,pinR9C19,pinR10C18,wall,rightwall,pinR10C18,wallsep,
1257 bin19pinR1C14,pinR3C15,pinR2C14,pinR4C14,pinR5C15,pinR4C14,pinR6C14,pinR7C15,pinR7C15,pinR8C15,pinR8C15,pinR7C16,pinR8C16,pinR9C17,pinR8C16,pinR9C17,pinR9C16,pinR10C16,pinR11C18,wallsep,
336 bin2pinR1C4,pinR1C3,pinR2C3,pinR1C3,pinR2C3,pinR1C2,pinR4C2,pinR4C1,pinR4C1,pinR5C2,pinR6C1,pinR6C2,pinR5C2,pinR8C1,pinR9C2,pinR11C1,pinR11C2,pinR10C2,pinR11C2,pinR11C1,wallsep,pinR11C1,wall,pinR11C2,pinSep1,sep,pinSep2,
1726 bin19wall,pinR3C19,pinR3C19,pinR2C18,sep,pinSep18,
512 bin6pinR1C6,pinR2C5,pinR1C6,pinR6C5,pinR7C6,pinR6C5,
646 bin8pinR2C7,pinR3C7,pinR4C7,pinR3C7,pinR4C8,pinR3C9,pinR2C8,pinR3C9,pinR4C7,pinR3C7,pinR4C7,pinR4C6,pinR5C7,pinR5C8,pinR4C7,pinR6C7,pinR7C9,pinR6C8,pinR8C8,pinR9C8,pinR8C7,
852 bin10pinR2C9,pinR1C10,pinR4C9,pinR6C10,pinR5C11,pinR9C11,pinR10C10,pinR8C10,pinR10C10,pinR10C11,pinR11C11,pinR10C10,pinR9C11,pinR8C11,pinR9C12,pinR7C12,pinR8C12,pinR7C12,pinR9C12,pinR8C12,pinR9C12,pinR9C13,pinR10C12,pinR10C11,pinSep11,
1211 bin14pinR2C13,pinR1C14,
1031 bin9pinR2C11,pinR1C12,pinR4C11,pinR5C12,pinR5C12,pinR3C12,pinR4C11,pinR3C12,pinR4C11,pinR4C12,pinR5C13,pinR3C13,pinR5C13,pinR4C12,pinR3C12,pinR2C11,pinR4C10,pinR4C11,pinR4C11,pinR3C11,pinR5C11,pinR6C9,pinR5C10,pinR4C9,pinR5C10,pinR4C9,pinR5C10,pinR6C9,pinR6C10,pinR4C10,pinR5C10,pinR5C11,pinR4C10,pinR6C10,pinR5C10,pinR4C9,pinR4C9,pinR3C10,pinR5C10,pinR4C10,pinR5C10,pinR5C11,pinR4C10,pinR6C10,pinR6C11,pinR7C11,pinR6C10,pinR7C11,pinR8C9,pinR10C9,pinR9C9,pinR10C9,pinR9C9,pinR7C9,pinR7C8,pinR5C8,pinR7C8,pinR8C8,pinR9C8,pinR11C9,pinR11C10,
1416 bin18pinR1C16,pinR1C15,pinR2C15,pinR1C15,pinR2C15,pinR1C14,pinR4C14,pinR4C13,pinR5C14,pinR6C13,pinR6C14,pinR5C14,pinR8C14,pinR9C14,pinR9C14,pinR9C15,pinR11C15,pinR10C15,pinR11C15,pinR11C16,pinR10C15,pinSep15,sep,pinSep16,pinR11C17,pinSep16,
816 bin11pinR1C9,pinR1C10,pinR2C9,pinR1C10,pinR2C9,pinR1C11,pinR4C10,pinR4C11,pinR7C11,pinR9C12,pinR8C11,pinR9C12,pinR10C10,pinR11C11,pinSep9,pinSep9,sep,sep,pinSep11,
347 bin4pinR1C4,pinR2C3,pinR2C2,pinR1C2,pinR4C3,pinR2C3,pinR4C3,pinR4C2,pinR5C3,pinR4C1,pinR6C2,pinR5C3,pinR6C2,pinR6C1,pinR5C1,wall,pinR8C1,pinR9C1,pinR8C2,pinR11C2,pinR11C3,pinSep2,
1178 bin13pinR1C13,pinR4C14,pinR4C13,pinR3C13,pinR5C12,pinR3C12,pinR5C12,pinR3C12,pinR6C11,pinR6C12,pinR7C12,pinR6C13,pinR7C13,pinR6C12,pinR7C12,pinR6C12,pinR6C11,pinR8C11,pinR9C13,pinR7C13,pinR9C13,pinR10C12,pinR10C12,pinR11C14,pinR10C14,pinR10C13,pinR11C13,
398 bin9pinR2C4,pinR2C4,pinR2C5,pinR2C5,pinR1C6,pinR2C5,pinR2C5,pinR1C6,pinR2C5,pinR2C6,pinR3C7,pinR2C6,pinR3C7,pinR4C6,pinR5C7,pinR4C6,pinR6C6,pinR5C6,pinR4C6,pinR6C6,pinR7C5,pinR6C5,pinR7C5,pinR8C6,pinR9C6,pinR8C6,pinR9C6,pinR9C7,pinR9C7,pinR8C7,pinR7C8,pinR8C8,pinR8C7,pinR9C8,pinR9C8,pinR8C8,pinR9C8,pinR8C8,pinR10C8,pinR11C8,pinR10C8,pinSep9,pinR11C9,sep,pinSep9,sep,
1068 bin13pinR1C12,pinR2C11,pinR1C12,pinR2C12,pinR1C11,pinR3C11,pinR4C9,pinR2C9,pinR4C9,pinR5C11,pinR4C10,pinR6C10,pinR4C10,pinR6C10,pinR5C11,pinR6C11,pinR6C12,pinR8C11,pinR11C13,pinR9C13,sep,pinSep13,
281 bin2pinR1C3,pinR2C3,pinR4C2,pinR4C3,pinR6C3,pinR5C3,pinR7C2,pinR5C2,pinR7C2,pinR8C2,pinR9C3,pinR11C3,pinSep2,pinR11C2,
1474 bin19pinR2C16,pinR2C16,pinR3C16,pinR2C15,pinR4C15,pinR5C17,pinR4C16,pinR5C17,pinR5C16,pinR6C16,pinR7C18,pinR8C17,pinR8C18,pinR8C18,pinR7C18,wall,pinR8C18,pinR9C19,wall,pinR9C19,wall,pinR11C19,wallsep,
1045 bin19pinR2C11,pinR3C12,pinR4C11,pinR5C12,pinR6C11,pinR6C12,pinR7C12,pinR6C12,pinR7C12,pinR8C13,pinR10C13,pinR9C13,pinR8C13,pinR9C14,pinR9C15,pinR10C14,pinR9C15,pinR9C16,pinR10C16,pinR11C16,pinR11C17,pinSep16,pinSep17,pinR11C18,pinSep17,
74 bin1pinR1C1,leftwall,wall,pinR2C1,pinR4C1,pinR3C1,pinR4C1,wall,pinR3C1,pinR5C1,wall,pinR5C1,pinR3C1,wall,pinR6C1,pinR7C1,pinR5C1,wall,pinR5C1,pinR7C1,wall,pinR10C1,wall,pinR11C2,pinR10C1,pinSep1,wallsep,
1485 bin17pinR2C16,pinR1C17,pinR3C17,pinR2C17,pinR4C17,pinR3C18,pinR1C18,pinR3C18,pinR2C17,pinR4C17,pinR2C17,pinR3C17,pinR3C18,pinR4C17,pinR4C16,pinR5C17,pinR4C17,pinR3C17,pinR6C17,pinR8C16,pinR7C16,pinR8C16,pinR5C17,pinR6C16,pinR7C17,pinR7C16,pinR8C16,pinR7C17,pinR8C16,pinR9C16,pinR8C15,pinR7C17,pinR9C17,pinR8C16,pinR9C16,pinR10C15,pinR8C15,pinR11C16,pinR11C15,pinR10C16,pinR10C15,pinR10C15,pinR8C15,pinR10C15,pinR11C17,
117 bin3pinR2C1,pinR1C1,pinR3C1,wall,pinR3C1,leftwall,wall,leftwall,pinR3C1,pinR4C1,pinR3C2,pinR5C2,pinR4C1,pinR5C1,pinR9C3,pinR8C2,pinR9C3,pinR10C2,pinR10C2,pinR11C2,pinSep2,
1473 bin16pinR2C16,pinR3C16,pinR4C16,pinR3C16,pinR5C16,pinR3C16,pinR4C15,pinR4C16,pinR5C16,pinR4C14,pinR5C15,pinR6C14,pinR7C15,pinR6C14,pinR9C15,pinR10C14,pinR11C15,pinR10C14,pinR11C14,
1120 bin15pinR2C12,pinR1C13,pinR1C13,pinR2C12,pinR1C13,pinR2C13,pinR2C14,pinR1C14,pinR3C14,pinR4C14,pinR3C14,pinR8C14,pinR9C14,pinR8C14,pinR9C15,pinR8C15,pinR9C16,pinR9C15,pinR11C16,pinR11C15,pinR10C14,pinR11C15,pinR10C14,pinR11C16,sep,
1468 bin15pinR2C16,pinR1C16,pinR3C16,pinR3C17,pinR4C16,pinR2C16,pinR3C17,pinR4C15,pinR5C16,pinR3C16,pinR6C15,pinR6C16,pinR8C16,pinR7C16,pinR6C17,pinR8C17,pinR7C17,pinR8C17,sep,pinSep15,
345 bin4pinR1C4,pinR1C3,pinR4C4,pinR2C4,pinR4C4,pinR5C4,pinR5C5,pinR7C3,pinR7C4,pinR6C3,pinR7C2,pinR8C2,pinR7C2,pinR8C2,pinR8C1,pinR8C1,pinR7C1,wall,pinR8C1,pinR10C1,pinR8C1,pinR10C1,pinR9C1,pinR10C2,pinR9C3,pinR10C3,pinR9C4,pinR10C3,pinR9C5,pinR10C4,pinR11C5,pinR11C4,pinR9C4,pinR10C3,pinR8C3,
475 bin3pinR2C5,pinR4C4,pinR4C4,pinR5C3,pinR3C3,pinR5C3,pinR4C3,pinR4C3,pinR4C2,pinR5C3,pinR5C4,pinR7C3,pinR7C4,pinR7C4,pinR6C3,pinR9C4,pinR10C3,pinR11C4,pinSep2,
1632 bin18
582 bin11pinR2C6,pinR1C7,pinR4C6,pinR6C7,pinR5C8,pinR4C9,pinR6C9,pinR4C9,pinR5C9,pinR6C9,pinR6C8,pinR5C8,pinR5C7,pinR7C7,pinR6C6,pinR7C7,pinR6C7,pinR7C8,pinR6C7,pinR7C8,pinR7C8,pinR6C8,pinR9C8,pinR10C8,pinR11C8,pinR11C9,pinSep8,pinR11C8,pinR10C8,pinSep8,sep,pinSep9,sep,sep,pinSep11,
167 bin1pinR1C2,pinR2C1,pinR1C1,pinR3C1,leftwall,pinR3C1,pinR9C1,wallsep,
648 bin10pinR2C7,pinR3C7,pinR3C7,pinR1C7,pinR3C7,pinR4C5,pinR4C5,pinR4C6,pinR3C6,pinR5C6,pinR4C5,pinR5C6,pinR3C6,pinR4C5,pinR6C7,pinR5C7,pinR7C7,pinR8C6,pinR10C5,pinR10C6,pinR9C7,pinR10C6,pinR10C7,pinR11C8,pinR10C7,pinR11C9,pinSep8,pinR11C9,pinSep8,
1632 bin18
74 bin1pinR1C1,leftwall,wall,pinR2C1,pinR4C1,pinR3C1,pinR4C1,wall,pinR4C1,pinR7C1,pinR6C2,pinR9C3,pinR9C2,pinR8C2,pinR10C2,pinR9C2,pinR10C2,pinR10C1,pinSep1,pinR11C1,wallsep,
1208 bin16pinR2C13,pinR2C13,pinR3C15,pinR5C15,pinR4C14,pinR3C15,pinR2C14,pinR4C14,pinR4C15,pinR6C15,pinR5C16,pinR3C16,pinR6C15,pinR6C16,pinR8C16,pinR7C16,pinR9C16,pinR9C15,pinR10C15,pinR9C17,pinR11C17,pinR10C16,pinR11C17,pinR11C16,
1325 bin13pinR1C15,pinR4C13,pinR3C14,pinR5C14,pinR7C13,pinR7C12,pinR8C12,pinR11C12,pinR11C13,
993 bin11pinR1C11,pinR1C12,pinR1C14,pinR4C12,pinR3C11,pinR6C11,pinR6C10,pinR8C10,pinR8C11,pinR9C11,pinR8C11,pinR9C11,pinR9C12,pinR10C11,pinR9C11,pinSep10,sep,pinSep11,
235 bin4pinR2C2,pinR3C3,pinR4C2,pinR5C4,pinR7C4,pinR6C3,pinR7C4,pinR7C3,pinR8C3,pinR8C4,pinR9C4,pinR10C2,pinR8C2,pinR9C2,pinR10C3,pinSep3,pinSep4,sep,
263 bin2pinR1C3,pinR1C3,pinR2C3,pinR3C3,pinR4C3,pinR5C2,pinR7C2,pinR5C2,pinR7C2,pinR8C2,pinR7C3,pinR9C3,pinR10C1,pinR9C2,
88 bin6pinR1C1,pinR1C2,pinR1C1,pinR1C1,wall,pinR2C1,pinR2C2,pinR2C1,pinR2C1,pinR2C2,pinR1C2,wall,pinR2C1,pinR3C1,pinR2C1,pinR1C3,pinR2C2,pinR2C3,pinR3C3,pinR4C2,pinR5C2,pinR7C3,pinR8C4,pinR8C5,pinR10C5,pinR9C6,pinR8C5,pinR10C5,pinR11C7,pinR11C7,pinSep6,pinSep5,pinR10C5,
899 bin8pinR1C10,pinR1C11,pinR1C10,pinR1C11,pinR2C10,pinR2C10,pinR5C9,pinR4C9,pinR6C9,pinR5C9,pinR8C8,pinR9C9,pinR10C8,pinR10C7,pinR11C8,pinR11C7,pinR11C8,
1229 bin14sep,
911 bin9pinR1C10,pinR2C10,pinR4C9,pinR4C10,pinR6C10,pinR5C9,pinR7C9,pinR7C10,pinR8C9,pinR6C9,pinR7C9,pinR6C9,pinR7C10,pinR7C11,pinR6C10,pinR7C11,pinR8C10,pinR10C11,pinR11C11,pinR10C10,pinR9C10,pinR8C10,pinR9C10,pinR10C9,pinR8C9,pinR10C9,pinR8C9,pinR9C9,pinR10C9,pinR9C9,pinR9C9,pinR9C10,pinR8C9,pinR10C9,pinR10C10,pinR11C10,pinR10C9,pinSep9,
1518 bin13pinR1C17,pinR2C16,pinR2C16,pinR1C16,pinR2C16,pinR3C16,pinR2C15,pinR1C15,pinR3C15,pinR3C14,pinR3C14,pinR1C14,pinR2C14,pinR3C14,pinR6C15,pinR6C14,pinR5C13,pinR7C13,pinR5C13,pinR7C13,pinR6C12,pinR7C12,pinR8C13,pinR8C13,pinR9C13,pinR10C12,pinSep12,sep,pinSep13,sep,
273 bin8pinR1C3,pinR1C4,pinR3C6,pinR5C5,pinR5C6,pinR3C6,pinR4C5,pinR4C6,pinR3C7,pinR5C7,pinR6C5,pinR7C6,pinR8C5,pinR8C5,pinR9C6,pinR8C6,pinR11C6,pinSep6,pinSep6,pinR11C7,pinSep7,sep,sep,pinSep8,
540 bin6pinR1C6,pinR1C7,pinR2C6,pinR4C7,pinR3C7,pinR4C7,pinR4C6,pinR4C6,pinR3C6,pinR4C6,pinR5C5,pinR6C3,pinR5C3,pinR6C3,pinR5C4,pinR4C3,pinR5C4,pinR5C3,pinR5C3,pinR3C3,pinR5C3,pinR3C3,pinR5C3,pinR4C2,pinR5C2,pinR5C1,pinR6C1,wall,leftwall,pinR5C1,pinR5C1,wall,leftwall,pinR5C1,pinR5C1,leftwall,wall,pinR5C1,pinR5C1,wall,leftwall,wall,pinR6C1,pinR8C1,pinR7C2,pinR8C1,pinR8C2,pinR7C2,pinR9C2,pinR10C3,pinR11C3,pinSep4,
1557 bin18pinR2C17,pinR1C17,pinR3C17,pinR2C16,pinR2C17,pinR3C17,pinR3C16,pinR4C16,pinR4C17,pinR6C16,pinR8C17,pinR7C18,pinR6C18,pinR7C18,pinR6C17,pinR8C16,pinR9C18,pinR10C17,pinR10C18,pinR11C19,pinSep17,pinR11C18,
1362 bin15
1240 bin10pinR1C14,pinR1C13,pinR2C11,pinR1C11,pinR3C13,pinR2C12,pinR4C12,pinR4C13,pinR6C13,pinR5C14,pinR5C14,pinR5C13,pinR5C13,pinR4C12,pinR6C13,pinR6C12,pinR7C13,pinR6C12,pinR6C12,pinR4C12,pinR6C12,pinR6C13,pinR6C13,pinR5C14,pinR5C14,pinR3C14,pinR6C13,pinR6C14,pinR5C13,pinR5C14,pinR5C14,pinR7C12,pinR8C12,pinR11C11,pinR10C10,pinR11C11,
1159 bin16pinR1C13,pinR2C12,pinR2C13,pinR1C13,pinR2C12,pinR3C14,pinR5C14,pinR4C14,pinR3C15,pinR4C14,pinR5C14,pinR4C13,pinR6C13,pinR6C14,pinR7C14,pinR8C15,pinR9C15,pinR9C16,pinR10C16,sep,pinSep16,sep,
1489 bin16pinR2C16,pinR2C17,pinR3C17,pinR3C18,pinR2C18,pinR3C18,pinR3C18,pinR3C17,pinR3C18,pinR5C18,pinR6C17,pinR6C18,pinR8C18,pinR9C17,pinR10C17,pinR10C16,
49 bin1wall,pinR4C1,pinR3C1,pinR4C2,pinR5C2,pinR4C2,pinR3C1,pinR6C1,wall,pinR6C1,pinR7C1,leftwall,pinR7C1,pinR9C1,pinR7C1,pinR9C1,wall,pinR9C1,pinR7C1,pinR8C1,pinR7C1,pinR8C1,pinR7C1,pinR8C1,pinR9C2,wallsep,pinR11C1,wallsep,pinR11C1,wallsep,
124 bin1pinR2C1,pinR2C1,leftwall,wall,wall,pinR5C1,pinR4C1,
1368 bin12pinR2C15,pinR3C15,pinR3C15,pinR1C15,pinR3C15,pinR3C14,pinR5C14,pinR3C14,pinR5C14,pinR6C15,pinR6C15,pinR6C14,pinR8C14,pinR7C14,pinR7C14,pinR6C14,pinR7C13,pinR8C13,pinR7C13,pinR9C13,pinR9C14,pinR10C13,pinR9C13,pinR9C13,pinR7C13,pinR10C12,pinR11C13,pinR11C13,pinR11C12,
735 bin8pinR8C8,pinR10C8,sep,pinSep8,
1699 bin14pinR1C19,pinR1C18,pinR3C19,pinR4C17,pinR2C17,pinR3C17,pinR4C17,pinR5C18,pinR4C17,pinR2C17,pinR3C17,pinR3C17,pinR4C16,pinR4C17,pinR5C17,pinR7C16,pinR8C15,pinR9C15,pinR10C15,pinR11C15,pinR10C14,pinR9C14,pinR8C14,pinR9C14,pinR9C14,pinR8C13,pinR8C14,pinR9C14,pinR9C13,pinR11C14,pinR11C13,pinR11C13,pinR10C13,pinR11C14,pinR10C13,pinSep13,sep,pinSep13,
1747 bin16wall,pinR4C18,pinR2C18,pinR5C19,pinR5C18,pinR6C18,pinR5C17,pinR6C17,pinR6C16,pinR7C16,sep,pinSep16,
700 bin10pinR1C8,pinR1C7,pinR3C5,pinR3C5,pinR4C6,pinR3C7,pinR3C8,pinR2C7,pinR4C7,pinR4C6,pinR5C7,pinR6C5,pinR5C6,pinR4C6,pinR3C6,pinR2C5,pinR3C6,pinR7C6,pinR8C5,pinR8C6,pinR6C6,pinR8C6,pinR7C8,pinR8C7,pinR8C8,pinR10C8,pinR9C8,pinR10C8,pinR11C8,pinSep8,pinSep8,pinR11C9,pinSep8,sep,
543 bin11pinR1C6,pinR1C7,pinR1C9,pinR1C8,pinR2C8,pinR2C9,pinR2C10,pinR3C10,pinR3C11,pinR2C11,pinR1C11,pinR1C11,pinR2C12,pinR2C11,pinR4C11,pinR5C13,pinR4C12,pinR6C12,pinR5C12,pinR6C12,pinR7C12,pinR10C10,pinR11C10,sep,
503 bin9pinR2C5,pinR5C7,pinR5C8,pinR5C7,pinR6C7,pinR7C7,pinR8C6,pinR9C7,pinR9C7,pinR10C7,pinR10C8,pinR11C8,
1569 bin18pinR2C17,pinR1C18,pinR2C17,pinR3C18,pinR5C17,pinR5C18,pinR7C17,pinR6C17,pinR8C17,pinR9C17,pinR11C18,pinR10C18,sep,pinSep18,
1693 bin17pinR1C19,pinR1C18,pinR2C18,pinR3C19,rightwall,pinR5C19,wall,wall,pinR8C18,pinR7C18,pinR8C18,pinR10C17,pinR11C18,pinR11C17,sep,
1063 bin10pinR1C12,pinR1C11,pinR2C11,pinR3C12,pinR2C11,pinR5C11,pinR4C11,pinR6C11,pinR6C10,pinR8C10,pinR7C11,pinR8C11,pinR10C10,pinR9C11,pinSep11,pinSep10,sep,
1349 bin16pinR1C15,pinR1C16,pinR2C15,pinR4C14,pinR3C14,pinR6C13,pinR5C14,pinR8C14,pinR8C13,pinR9C14,pinR9C15,pinSep15,sep,pinSep16,
138 bin1pinR2C1,pinR2C2,pinR4C1,pinR3C1,pinR5C1,wall,wall,pinR8C1,pinR8C1,pinR8C1,pinR9C2,pinR10C1,wallsep,wall,pinR11C1,wallsep,
661 bin5pinR2C7,pinR1C7,pinR2C7,pinR3C7,pinR5C6,pinR6C6,pinR7C5,pinR8C5,pinR9C4,pinR10C4,pinR10C3,pinR10C3,pinR11C4,
1145 bin11pinR1C13,pinR4C11,pinR3C12,pinR5C12,pinR5C11,pinR6C11,pinR6C10,pinR8C11,pinR7C11,pinR10C10,pinR9C11,sep,pinSep10,
1677 bin19sep,pinSep18,
